"id","title","link","pubDate","desc"
"IE2518","pm modi afghan president ghani to reach amritsar saturday evening likely to hold talks","http://indianexpress.com/article/india/pm-modi-afghan-president-ghani-to-reach-amritsar-saturday-evening-likely-to-hold-talks-4408307/","Sat, 03 Dec 2016 08:35:23 +0000","modi and ghani will jointly inaugurate the ministerial deliberations of heart of asia istanbul process"
"IE2519","demonetisation no salary for employees in manipur yet","http://indianexpress.com/article/india/no-salary-for-employees-in-manipur-yet-4408281/","Sat, 03 Dec 2016 08:10:37 +0000","the manipur government sought more of rs 100 notes to tide over the situation"
"IE2520","bhopal gas tragedy 32nd anniversary being observed","http://indianexpress.com/article/india/bhopal-gas-leak-tragedy-32nd-anniversary-4408193/","Sat, 03 Dec 2016 08:00:31 +0000","on the occasion of the 32nd anniversary of the bhopal gas tragedy the victims will be remembered at bhopal s barkatullah bhawan on saturday"
"IE2521","poet former mp bekal utsahi passes away at 88","http://indianexpress.com/article/india/poet-former-mp-bekal-utsahi-passes-away-at-88/","Sat, 03 Dec 2016 07:59:18 +0000","utsahi was awarded the padmashree in 1976 for his contribution to literature"
"IE2522","pm modi afghan president ghani to reach amritsar this evening likely to hold talks","http://indianexpress.com/article/india/pm-modi-afghan-president-ghani-to-reach-amritsar-this-evening-likely-to-hold-talks/","Sat, 03 Dec 2016 07:57:45 +0000","modi and ghani will jointly inaugurate the ministerial deliberations of heart of asia istanbul process which is being attended by nearly 40 countries and leading groupings like the european union"
"IE2523","us woman alleged gang rape government assures action","http://indianexpress.com/article/india/us-woman-alleged-gang-rape-government-assures-action-4408266/","Sat, 03 Dec 2016 07:57:27 +0000","sushma swrajs assertion came after the delhi police received an e mail complaint from the woman claiming that she was gang raped by five men at a five star hotel"
"IE2524","deputy cm sukhbir to promote punjab as a tourist destination atheart of asia conference","http://indianexpress.com/article/india/deputy-cm-sukhbir-to-promote-punjab-as-a-tourist-destination-at-heart-of-asia-conference-4408268/","Sat, 03 Dec 2016 07:46:44 +0000","being attended by nearly 40 countries and leading groupings like the european union the annual conference of the heart of asia istanbul process will deliberate upon various challenges facing afghanistan including revival of a peace process in the conflict ridden country"
"IE2525","jammu and kashmir government employee killed during counter insurgency operation in kulgam","http://indianexpress.com/article/india/jammu-and-kashmir-government-employee-killed-during-counter-insurgency-operation-in-kulgam-4408253/","Sat, 03 Dec 2016 07:25:35 +0000","the officials said an employee of the fisheries department assadullah kumar was killed in the firing that broke out minutes after the security forces had cordoned off the area"
"IE2526","j k govt employee killed during counter insurgency operation in kulgam district","http://indianexpress.com/article/india/jk-govt-employee-killed-during-counter-insurgency-operation-4408224/","Sat, 03 Dec 2016 07:20:56 +0000","an army official said the operation was called off this morning after the security forces did not find any militant"
"IE2527","uttar pradesh sanctions rs 1 42 crore for judges vehicles","http://indianexpress.com/article/india/uttar-pradesh-sanctions-rs-1-42-crore-for-judges-vehicles-4408206/","Sat, 03 Dec 2016 07:15:02 +0000","principal secretary justice rangnath pandey said the vehicles were for agra allahabad gautam buddha nagar ghaziabad kanpur lucknow mathura meerut and unnao besides another 13 districts"
"IE2528","heart of asia conference begins in amritsar with focus on tackling terror in region","http://indianexpress.com/article/india/heart-of-asia-conference-begins-in-amritsar-with-focus-on-tackling-terror-in-region-4408167/","Sat, 03 Dec 2016 07:14:49 +0000","heart of asia conference on saturday senior officials of 14 countries including india china russia iran and pakistan and representatives of 17 supporting nations were deliberating on a vast range of issues facing the region"
"IE2529","talks on with andhra pradesh government to convert ins viraat into luxury hotel cum museum navy","http://indianexpress.com/article/india/talks-on-with-andhra-pradesh-government-to-convert-ins-viraat-into-luxury-hotel-cum-museum-navy-4408142/","Sat, 03 Dec 2016 06:30:53 +0000","the ap government had shown keen interest on getting ins viraat to berth in vizag for promotion of tourism once it is decommissioned and turning it into a ship museum said vice admiral hcs bisht"
"IE2530","up woman delivers baby while waiting in queue at bank report","http://indianexpress.com/article/india/baby-girl-born-to-woman-waiting-in-bank-queue-in-kanpur-dehat-4408110/","Sat, 03 Dec 2016 06:17:41 +0000","the 30 year old had gone to a kanpur dehat bank to withdraw the compensation money awarded to her by government following her husband s death it was her second visit in two days"
"IE2531","jammu and kashmir attack kulgam encounter ends as terrorists flee spot","http://indianexpress.com/article/india/jammu-and-kashmir-attack-kulgam-encounter-ends-as-terrorists-flee-spot-4408122/","Sat, 03 Dec 2016 05:53:46 +0000","earlier on tuesday two terrorists were killed in an infiltration bid in samba sector of jammu and kashmir one bsf jawan was also injured in the infiltration bid"
"IE2532","reliance could be fined rs 500 for using pm modis photograph in jio advertisements","http://indianexpress.com/article/india/reliance-could-be-penalised-for-using-pm-modis-photograph-in-jio-advertisements/","Sat, 03 Dec 2016 05:04:22 +0000","the front page newspaper ads had stirred a controversy with the opposition parties raising question about the legitimacy of the ad"
"IE2533","pakistani claim of repelling our submarine totally bogus navy chief","http://indianexpress.com/article/india/pakistani-claim-of-repelling-our-submarine-totally-bogus-navy-chief-4408077/","Sat, 03 Dec 2016 04:54:54 +0000","the navy chief stated that they were cognisant of the chinese navys collaboration with pakistan but there was a difference of opinion between the chinese and pakistanis about the use of gwadar port"
"IE2534","sc to hold special hearing on nirbhaya gang rape case on saturday","http://indianexpress.com/article/india/sc-to-hold-special-hearing-on-nirbhaya-gang-rape-case-on-saturday-4408062/","Sat, 03 Dec 2016 04:30:46 +0000","in the last hearing on november 7 the top courts amicus curiae in the case raju ramachandran had asked the apex court to set aside the death penalty awarded to the accused"
"IE2535","on dr rajendra prasads birth anniversary pm modi says india owes him for an inspiring leadership","http://indianexpress.com/article/india/pm-modi-conveys-his-best-wishes-to-divyang-brothers-and-sisters-hails-dr-rajendra-prasads-leadership-4408015/","Sat, 03 Dec 2016 04:03:55 +0000","the prime minister also tweeted that he salutes the determination of disabled people of the country on the international day of persons with disabilities"
"IE2536","delhi foggy morning leads to delay and cancellation of flights trains","http://indianexpress.com/article/india/delhi-foggy-morning-leads-to-delay-and-cancellation-of-flights-trains-4408020/","Sat, 03 Dec 2016 04:01:36 +0000","dense fog in many parts of northern india was causing major air and rail traffic issues for the third consecutive day"
"IE2537","jd u takes veiled swipe at mamata banerjee over demonetisation stand","http://indianexpress.com/article/india/jd-u-takes-veiled-swipe-at-mamata-banerjee-over-demonetisation-stand/","Sat, 03 Dec 2016 03:56:51 +0000","jd u had earlier backed the centre over the demonetisation decision taken by prime minister narendra modi"
"IE2538","supreme court unaware of cultural significance of jallikattu says bjp","http://indianexpress.com/article/india/supreme-court-unaware-of-cultural-significance-of-jallikattu-bjp-4408021/","Sat, 03 Dec 2016 03:45:49 +0000","worship of bull has been mentioned in mahabharata period people sitting in the supreme court dont know what jallikattu is bjp leader h raja said"
"IE2539","opposition is murdering democracy in planned manner bjp","http://indianexpress.com/article/india/opposition-is-murdering-democracy-in-planned-manner-bjp-4408033/","Sat, 03 Dec 2016 03:24:29 +0000","prem shukla also refute the charges made by the collective opposition in parliament that centre is trying to conspire against west bengal chief minister mamata banerjee"
"IE2540","obama enormously proud of working closely with pm modi white house","http://indianexpress.com/article/india/barack-obama-narendra-modi-donald-trump-india-us-relations-white-house-4408019/","Sat, 03 Dec 2016 03:16:17 +0000","the white house press secretary was responding to a question on remarks made by president elect donald trump before the elections in which he called for a string india us relationship"
"IE2541","pm modi biggest patron of black money congress","http://indianexpress.com/article/india/pm-modi-biggest-patron-of-black-money-congress-4407999/","Sat, 03 Dec 2016 02:26:26 +0000","congress said the country wanted to know as to how much money has been deposited in the banks from april 1 to november 30 this year by bjp its leaders and rss functionaries"
"IE2542","police bust hideout used for hizbul mujahideen threat videos","http://indianexpress.com/article/india/police-bust-hideout-used-for-hizbul-threat-videos-zakir-rashid-bhat-4407957/","Fri, 02 Dec 2016 23:39:05 +0000","preliminary probe revealed that hizbul militant zakir alias mosa recorded videos in one of the rooms of the house police said"
"IE2543","ahmedabad realtor mahesh shah who declared rs 13 860 crore goes missing","http://indianexpress.com/article/india/ahmedabad-realtor-who-declared-rs-13-8k-crore-goes-missing-income-tax-scheme-4407896/","Fri, 02 Dec 2016 22:55:24 +0000","a search has begun to trace shah"
"IE2544","delhi american woman says she was raped by guide friends in 5 star hotel","http://indianexpress.com/article/india/delhi-american-woman-says-raped-by-guide-friends-in-5-star-hotel-4407841/","Fri, 02 Dec 2016 22:31:09 +0000","police sources said the woman sent a written complaint to the ngo which in turn informed the police"
"IE2545","at bengal state secretariat mamata said it is going to be a long night and not the last one","http://indianexpress.com/article/india/at-bengal-nabanna-state-secretariat-it-is-going-to-be-a-long-night-and-not-the-last-one-4407811/","Fri, 02 Dec 2016 21:41:48 +0000","past midnight nabanna was unusually active doors were left open while guards murmured suspiciously about the army outside"
"IE2546","swiss leaks income tax moves court to prosecute congress leader amarinder singh for foreign assets","http://indianexpress.com/article/india/amarinder-singh-foreign-assets-tax-evasion-swiss-leak-prosecution-hsbc-4407804/","Fri, 02 Dec 2016 21:35:48 +0000","calling the complaint malafide and politically motivated amarinder singh today said the income tax department had failed to dig out any proof of his alleged foreign assets"
"IE2547","demonetisation how mps are facing the cash crunch","http://indianexpress.com/article/india/demonetisation-mps-and-their-money-parliament-winter-session-4407784/","Fri, 02 Dec 2016 21:00:10 +0000","there is a cash crunch but because of a certain degree of credibility people are giving us things on credit said sitaram yechury"
"IE2548","mp police bust gang who fraudulently withdrew money from atms","http://indianexpress.com/article/india/mp-police-bust-gang-who-fraudulently-withdrew-money-from-atms-4409034/","Sat, 03 Dec 2016 15:58:16 +0000",NA
"IE2549","pm modi ashraf ghani visit golden temple","http://indianexpress.com/article/india/pm-modi-ashraf-ghani-visit-golden-temple-4409046/","Sat, 03 Dec 2016 15:57:26 +0000","the temple premise was decorated with lights and flowers and the two leaders were taken to various parts of the temple complex"
"IE2550","vijayawada parliamentary constituency area becomes first to have health insurance for all","http://indianexpress.com/article/india/vijayawada-parliamentary-constituency-area-becomes-first-to-have-health-insurance-for-all-4409031/","Sat, 03 Dec 2016 15:49:54 +0000","the swastha kutambham health insurance scheme launched by andhra pradesh government in association with tata trusts covers health for all in the rural areas"
"IE2551","there may be 50 per cent reduction in tax collection manish sisodia","http://indianexpress.com/article/india/there-may-be-50-per-cent-reduction-in-tax-collection-manish-sisodia-4409035/","Sat, 03 Dec 2016 15:44:05 +0000","the delhi deputy cm said that there is no buisness in city s markets after demonetisation"
"IE2552","demonetisation shirdis sai temple receives rs 2 28 crore in defunct notes","http://indianexpress.com/article/india/demonetisation-shirdis-sai-temple-receives-rs-2-28-crore-in-defunct-notes/","Sat, 03 Dec 2016 15:43:12 +0000","the temple is awaiting instructions from the it department on how to deal with this cash"
"IE2553","iran willing to mediate in kashmir issue if both india and pakistan wants so","http://indianexpress.com/article/india/iran-willing-to-mediate-in-kashmir-issue-if-both-india-and-pakistan-wants-so-4409021/","Sat, 03 Dec 2016 15:39:29 +0000","noting that iran has excellent relations with both the countries iranian foreign minister mohammad javad zarif said his country does not want to lose the existing bond"
"IE2554","us woman gangrape delhi police file fir","http://indianexpress.com/article/india/us-woman-gangrape-delhi-police-file-fir-4408998/","Sat, 03 Dec 2016 15:33:35 +0000","delhi police said the alleged gangrape took place in april and the severely traumatised victim returned to her home without lodging any complaint"
"IE2555","army jawan killed in rebel ambush near myanmar border in arunachal","http://indianexpress.com/article/india/army-jawan-killed-in-rebel-ambush-near-myanmar-border-in-arunachal-4409006/","Sat, 03 Dec 2016 15:30:11 +0000","official sources in itanagar said the militants believed to be of the nscn k ambushed a convoy of the assam rifles between wakka and tissa"
"IE2556","mumbai congress seeks probe into shiv senas allegations against bjp","http://indianexpress.com/article/india/mumbai-congress-seeks-probe-into-shiv-senas-allegations-against-bjp-4408997/","Sat, 03 Dec 2016 15:29:06 +0000","mumbai congress chief sanjay nirupam said that sena s allegations in saamana were of serious nature since the party is a coalition partner in the state government"
"IE2557","despite murmurs against his stand nitish kumar backs demonetisation","http://indianexpress.com/article/india/despite-murmurs-against-his-stand-nitish-kumar-backs-demonetisation-4408965/","Sat, 03 Dec 2016 15:27:52 +0000","a grand alliance of the opposition parties at the national level is certain to win the elections but no such scene was in sight he said"
"IE2558","sartaj aziz arrives in amritsar for heart of asia conference","http://indianexpress.com/article/india/sartaj-aziz-arrives-in-amritsar-for-heart-of-asia-conference-4408994/","Sat, 03 Dec 2016 15:27:37 +0000","aziz leading the pakistani delegation to the meeting of the hoa was received at the amritsar airport by pakistan high commissioner abdul basit"
"IE2559","mamata banerjee has credential to be prime minister baba ramdev","http://indianexpress.com/article/india/mamata-banerjee-has-credential-to-be-prime-minister-baba-ramdev-4409001/","Sat, 03 Dec 2016 15:23:50 +0000","in politics mamataji is the symbol of honesty and simplicity the yoga guru said"
"IE2560","cash demand still much higher than supply","http://indianexpress.com/article/india/cash-demand-still-much-higher-than-supply-4408978/","Sat, 03 Dec 2016 15:12:51 +0000","three persons died since friday while standing in queues for cash in west bengal"
"IE2561","ghaziabad policemen donate one day salary for cancer treatment of social activist","http://indianexpress.com/article/india/ghaziabad-policemen-donate-one-day-salary-for-cancer-treatment-of-social-activist-4408951/","Sat, 03 Dec 2016 15:12:00 +0000","the ssp visited doris francis at the hospital and handed her the cheque"
"IE2562","sartaj aziz sends bouquet to sushma swaraj wishes speedy recovery","http://indianexpress.com/article/india/sartaj-aziz-sends-bouquet-to-sushma-swaraj-wishes-speedy-recovery-4408981/","Sat, 03 Dec 2016 15:10:57 +0000","the bouquet was delivered to swaraj s residence this evening swaraj is being treated at aiims for kidney failure"
"IE2563","chidambarams certificate of incompetence ironic former cm omar abdullah","http://indianexpress.com/article/india/chidambaram-congress-certificate-of-incompetence-ironic-former-cm-omar-abdullah-4408966/","Sat, 03 Dec 2016 15:09:29 +0000","omar s national conference was an alliance partner in the upa ii at the centre in 2009 14 while congress nc had formed a coalition government headed by the young leader in jammu and kashmir"
"IE2564","maharashtra suresh prabhu lays foundation stone for rolling stock component factory","http://indianexpress.com/article/india/maharashtra-suresh-prabhu-lays-foundation-stone-for-rolling-stock-component-factory-4408974/","Sat, 03 Dec 2016 15:07:11 +0000","the union raulways minister also announced that similar initiatives for development will also be taken up in several other parts of maharashtra"
"IE2565","pm modi calls himself a fakir but wears rs 10 lakh suit arvind kejriwal","http://indianexpress.com/article/india/parivartan-rally-moradabad-pm-narendra-modi-calls-himself-a-fakir-but-wears-rs-10-lakh-suit-arvind-kejriwal-4408970/","Sat, 03 Dec 2016 15:04:21 +0000","modi ji you call yourself a fakir everyday you wear four new pairs of clothes you wear a rs 10 lakh suit and tour the world people have lost trust in your words kejriwal tweeted"
"IE2566","workers to get wages through bank accounts cheques bandaru dattatreya","http://indianexpress.com/article/india/workers-to-get-wages-through-bank-accounts-cheques-bandaru-dattatreya-4408961/","Sat, 03 Dec 2016 15:02:18 +0000","the idea is to prevent exploitation of workers in payment of wages dattatreya said"
"IE2567","womans body found in drain fourth incident in 10 days in southeast delhi","http://indianexpress.com/article/india/womans-body-found-in-drain-fourth-incident-in-10-days-in-southeast-delhi-4408964/","Sat, 03 Dec 2016 15:00:27 +0000","bodies of four unidentified persons have been found in south and southeast delhi in the last 10 days"
"IE2568","kashmir crisis not because of pakistan its a result of our mistakes omar abdullah","http://indianexpress.com/article/india/kashmir-unrest-result-of-mistakes-made-by-government-omar-abdullah-4408962/","Sat, 03 Dec 2016 14:56:50 +0000","to blame pakistan alone for the political situation or the current unrest in the valley is a distortion of the truth the former jk chief minister said"
"IE2569","dedicate yourself to development of state akhilesh yadav to pcs officials","http://indianexpress.com/article/india/akhilesh-yadav-pcs-provincial-civil-services-uttar-pradesh-development-4408957/","Sat, 03 Dec 2016 14:48:51 +0000","officials have cooperated with the government and the development works seen today were result of their efforts akhilesh said"
"IE2570","kerala fm terms demonetisation as national calamity","http://indianexpress.com/article/india/kerala-fm-terms-demonetisation-as-national-calamity-4408940/","Sat, 03 Dec 2016 14:46:45 +0000","the crisis following the cash deficit has percolated to even the organised sector and will result national production loss of rs 2 5 lakh crore thomas isaac said"
"IE2571","bangladesh pm hasina accepts pm modis invitation to visit india","http://indianexpress.com/article/india/banglasesh-pm-sheikh-hasina-accepts-pm-narendra-modi-invitation-to-visit-india-4408938/","Sat, 03 Dec 2016 14:43:47 +0000","details of the visit are still being worked out by the ministry with the bangladeshi high commission in new delhi as well as the bangladeshi authorities in dhaka"
"IE2572","jharkhand people deserve development cm raghubar das","http://indianexpress.com/article/india/jharkhand-people-deserve-development-cm-raghubar-das-4408945/","Sat, 03 Dec 2016 14:42:36 +0000","he said the government s policy and intention was focused on the development of the poor"
"IE2573","no impact of demonetisation on rabi sowing haryana","http://indianexpress.com/article/india/no-impact-of-demonetisation-on-rabi-sowing-haryana-4408943/","Sat, 03 Dec 2016 14:42:00 +0000","farmers have covered 28 41 lakh hectares against the target of 32 97 lakh hectare a spokesman of the agriculture and farmers welfare department said"
"IE2574","dont tamper with idea of nalanda university nitish kumar tells centre","http://indianexpress.com/article/india/dont-tamper-with-idea-of-nalanda-university-nitish-kumar-tells-centre-4408927/","Sat, 03 Dec 2016 14:40:51 +0000","speaking at hindustan times leadership summit in the capital kumar also stated that he will write a letter to the centre on the issue"
"IE2575","opposition rattled by peoples support for demonetisation manoj tiwari","http://indianexpress.com/article/india/opposition-rattled-by-peoples-support-for-demonetisation-manoj-tiwari-4408922/","Sat, 03 Dec 2016 14:34:42 +0000","the opposition are spreading rumours about demonetisation which is intended to stem black money from the country he alleged"
"IE2576","four held for selling gold at high rates with scrapped notes","http://indianexpress.com/article/india/four-held-for-selling-gold-at-high-rates-with-scrapped-notes-4408921/","Sat, 03 Dec 2016 14:32:11 +0000","a team of the haryana police on a tip off sent a decoy customer to fix a deal with the accused for buying 1 kg of gold with scrapped currency notes they said"
"IE2577","everyone has to go digitally literate in future chandrababu naidu","http://indianexpress.com/article/india/everyone-has-to-go-digitally-literate-in-future-chandrababu-naidu-4408923/","Sat, 03 Dec 2016 14:28:28 +0000","technology cannot wait for us and everybody has to go digitally literate in future he added"
"IE2578","bhopal gas tragedy 32 yrs on toxic waste still lying in union carbide factory say activists","http://indianexpress.com/article/india/bhopal-gas-tragedy-32-yrs-on-toxic-waste-still-lying-in-union-carbide-factory-say-activists-4408880/","Sat, 03 Dec 2016 14:25:51 +0000","gas leakage from union carbide which made pesticides on the night of december 2 3 1984 left more than 3 000 people dead and many more injured"
"IE2579","mahesh shah who went missing after disclosing rs 13 000 crores detained by i t dept","http://indianexpress.com/article/india/mahesh-shah-who-went-missing-after-disclosing-rs-13000-crores-detained-by-i-t/","Sat, 03 Dec 2016 14:23:28 +0000","income tax officers had made simultaneous raids at shahs residence in ahmedabad his relatives houses and the office of his chartered accountants who had made the ids declaration on his behalf"
"IE2580","kashmir congress claims ghulam ahmad mir barred from meeting kin of slain militant","http://indianexpress.com/article/india/kashmir-congress-claims-ghulam-ahmad-mir-barred-from-meeting-kin-of-slain-militant-4408901/","Sat, 03 Dec 2016 14:15:54 +0000","the militant was killed allegedly in an encounter with security forces on thursday"
"IE2581","hoa conference another opportunity for india pak to re initiate dialogue mirwaiz umair farooq","http://indianexpress.com/article/india/hoa-conference-another-opportunity-for-india-pak-to-re-initiate-dialogue-mirwaiz-umair-farooq-4408900/","Sat, 03 Dec 2016 14:07:47 +0000","the leader said confrontation and war would lead both countries nowhere and only aggravate the suffering of kashmiri people"
"IE2582","president pranab mukerjee asks private public sectors to partner for eco empowerment of person with disabilities","http://indianexpress.com/article/india/president-pranab-mukerjee-asks-private-public-sectors-to-partner-for-eco-empowerment-of-person-with-disabilities-4408889/","Sat, 03 Dec 2016 14:03:24 +0000","he said collective effort should be made to ensure dignity and equality for our brothers and sisters who are disabled"
"IE2583","16 december gangrape case no evidence to show conspiracy amicus to supreme court","http://indianexpress.com/article/india/16-december-gangrape-case-no-evidence-to-show-conspiracy-amicus-to-supreme-court-4408895/","Sat, 03 Dec 2016 13:58:55 +0000","the bench heard the matter on saturday and recorded the submission of amicus curiae and senior advocate sanjay hegde who was appointed to assist the apex court in the case"
"IE2584","depositing black money in banks will not make it white fm arun jaitley","http://indianexpress.com/article/india/depositing-black-money-in-banks-will-not-make-it-white-fm-arun-jaitley-4408881/","Sat, 03 Dec 2016 13:55:36 +0000","as per rbi about rs 8 45 lakh crore in scrapped rs 500 and 1 000 notes were deposited with banks by november 27"
"IE2585","mamata banerjee not against note ban but its way of implementation baba ramdev","http://indianexpress.com/article/india/mamata-banerjee-not-against-note-ban-but-its-way-of-implementation-baba-ramdev-4408883/","Sat, 03 Dec 2016 13:52:01 +0000","i praise mamata banerjee because she is very simple and stays in a cottage and wears hawai chappals the yoga guru said"
"IE2586","nearly 49 000 bio toilets in over 900 trains operational","http://indianexpress.com/article/india/nearly-49000-bio-toilets-in-over-900-trains-operational-4408791/","Sat, 03 Dec 2016 13:50:42 +0000","the additional cost of providing bio toilets in one coach 4 bio toilets is rs 4 lakh approximately"
"IE2587","governor vs mamata banerjee in west bengal over army","http://indianexpress.com/article/india/mamata-banerjee-keshri-nath-tripathi-west-bengal-over-army/","Sat, 03 Dec 2016 13:49:16 +0000","mamata banerjee reacted to governor s criticism by saying that he was speaking in the voice of the central government"
"IE2588","arunachal pradesh suspected nscn k militants ambush assam rifles convoy kills 1 soldier","http://indianexpress.com/article/india/arunachal-pradesh-assam-rifles-convoy-ambushed-in-khonsa-4408712/","Sat, 03 Dec 2016 13:48:32 +0000","the convoy of the assam rifles was ambushed by armed militants the attack took place 20 km from indo myanmar border"
"IE2589","counter terror framework regional connectivity dominate heart of asia","http://indianexpress.com/article/india/counter-terror-framework-regional-connectivity-dominate-heart-of-asia-4408799/","Sat, 03 Dec 2016 13:44:49 +0000","in the meeting delegation from afghanistan pushed for a regional counter terror framework with binding commitment by member countries to effectively deal with the terror networks"
"IE2590","bsf foils intrusion bid kills pakistani intruder","http://indianexpress.com/article/india/pakistan-bsf-pakistani-intruder-punjab-international-border-4408872/","Sat, 03 Dec 2016 13:44:41 +0000","due to the enhanced vigil of bsf troops the attempt of anti national elements has been thwarted a bsf official said"
"IE2591","president pranab mukherjee says employment vital for empowerment of divyangs","http://indianexpress.com/article/india/president-pranab-mukherjee-differently-abled-people-with-disabilities-4408776/","Sat, 03 Dec 2016 13:36:47 +0000","speaking during at the function he said collective effort should be made to ensure dignity and equality for our brothers and sisters who are disabled"
"IE2592","ed issues summons to moin qureshis wife to appear before it","http://indianexpress.com/article/india/ed-issues-summons-to-moin-qureshis-wife-to-appear-before-it-4408794/","Sat, 03 Dec 2016 13:27:35 +0000","officials said qureshi s wife nasreen was handed over the summons to present herself before the investigating officer io of the case on december 5 soon after she landed at igi airport"
"IE2593","j k bag with army uniforms found on jammu pathankot highway","http://indianexpress.com/article/india/jk-bag-with-army-uniforms-found-on-jammu-pathankot-highway-4408777/","Sat, 03 Dec 2016 13:21:50 +0000","3 4 army uniforms were found in a bag on the highway in samba belt saturday morning"
"IE2594","coimbatore mobile grievance redressal van launched","http://indianexpress.com/article/india/coimbatore-mobile-grievance-redressal-van-launched-4408772/","Sat, 03 Dec 2016 13:16:36 +0000","the van will be at the office of each zone for one day and travel to wards attached to it and receive petitions"
"IE2595","watch cji ts thakur breaks down while talking about j k students struggle","http://indianexpress.com/article/india/ts-thakur-cji-breaks-down-while-talking-about-jk-students-struggle/","Sat, 03 Dec 2016 13:15:25 +0000","thakur said that there are forces that do not want the children in kashmir to get educated"
"IE2596","probe massive jump in bank deposits before demonetisation congress","http://indianexpress.com/article/india/probe-massive-jump-in-bank-deposits-before-demonetisation-congress-4408764/","Sat, 03 Dec 2016 13:14:50 +0000","compared to september last year the increase was rs 12 lakh crore congress spokesperson abhishek singhvi alleged gun"
"IE2597","madras hc criticises food safety authorities on sago testing matter","http://indianexpress.com/article/india/madras-hc-criticises-food-safety-authorities-on-sago-testing-matter-4408666/","Sat, 03 Dec 2016 13:11:42 +0000","we do believe that such a request for a long period of time shows an amount of callousness towards the affected people at large the bench said recently"
"IE2598","ajmer railway station second in rajasthan to have free wi fi","http://indianexpress.com/article/india/ajmer-railway-station-second-in-rajasthan-to-have-free-wi-fi-4408762/","Sat, 03 Dec 2016 13:11:39 +0000","the ajmer railway station which sees more than 1 60 crore passengers annually is the 35th station to have free wi fi facility divisional railway manager puneet chawla said in ajmer"
"IE2599","kerala tourism minister kadakampally surendran greets visitors at virtual reality kiosk","http://indianexpress.com/article/india/kerala-tourism-minister-kadakampally-surendran-greets-visitors-at-virtual-reality-kiosk-4408751/","Sat, 03 Dec 2016 13:11:33 +0000","the minister spent the entire day on friday at the kiosk set up by kerala tourism at the indira gandhi international airport"
"IE2600","up gang of automobile lifters busted in ghaziabad 20 luxury cars seized","http://indianexpress.com/article/india/up-gang-of-auto-lifters-busted-in-ghaziabad-20-luxury-cars-seized-4408753/","Sat, 03 Dec 2016 13:08:08 +0000","according to police the gang was stealing cars from ncr and the western up district"
"IE2601","madhya pradesh 12 workers injured as dry cooler of soya plant catches fire","http://indianexpress.com/article/india/madhya-pradesh-12-workers-injured-as-dry-cooler-of-soya-plant-catches-fire-4408758/","Sat, 03 Dec 2016 13:04:21 +0000","the police official at the site said that the investigation into the blast has begun"
"IE2602","odisha row over french tourist couples detention in similipal tiger reserve","http://indianexpress.com/article/india/odisha-row-over-french-tourist-couples-detention-in-similipal-tiger-reserve-4408715/","Sat, 03 Dec 2016 12:57:51 +0000","the str officials were unaware that the restriction on visits by foreign nationals to tribal and forest areas have been withdrawn the officials said"
"IE2603","union minister piyush goyal describes demonetisation 100 per cent success","http://indianexpress.com/article/india/union-minister-piyush-goyal-describes-demonetisation-100-per-cent-success-4408698/","Sat, 03 Dec 2016 12:56:56 +0000","minister also talked about incentivising digital transactions in the country to move toward less cash society"
"IE2604","go digital even beggar using swipe machine pm modi in moradabad","http://indianexpress.com/article/india/go-digital-even-beggar-using-swipe-machine-pm-modi-in-moradabad-4408716/","Sat, 03 Dec 2016 12:56:55 +0000","i don t know how far it is true but there is a video going viral on whatsapp of a beggar being told by a man that though he wanted to help he does not have change modi said"
"IE2605","nitish kumar on joining hands with bjp no ghar wapsi grand alliance in bihar will last full term","http://indianexpress.com/article/india/nitish-kumar-bihar-jdu-rjd-alliance-bjp-demonetisation-barkha-dutt-ht-summit-liquor-ban4408544/","Sat, 03 Dec 2016 11:59:24 +0000","as far as the centre s approach against corruption through demonetisation is concerned i am in support of such a move it is up to all of you how interpret it said kumar"
"IE2606","red faces in agri ministry as despite bumper crop govt allows duty free import of wheat","http://indianexpress.com/article/india/red-faces-in-agri-ministry-as-despite-bumper-crop-govt-allows-duty-free-import-of-wheat-4424234/","Mon, 12 Dec 2016 23:59:12 +0000","decision despite bumper crop taken by other ministries says top official"
"IE2607","jalandhar man staring at death again","http://indianexpress.com/article/india/jalandhar-man-indonesia-capital-punishment-drug-smuggling-4424218/","Mon, 12 Dec 2016 23:56:39 +0000","the indonesian president on sunday stated that capital punishment is given to those who have carried out serious crimes and is not based on nationality"
"IE2608","tired of atm lines delhi bjp will give you a laddoo","http://indianexpress.com/article/india/demonetisation-tired-of-atm-lines-delhi-bjp-will-give-you-a-laddoo-4424230/","Mon, 12 Dec 2016 23:50:07 +0000","despite facing some inconvenience people supported the move now it is our turn to thank them and show our appreciation said delhi bjp chief manoj tiwari"
"IE2609","sukhbir singh badal launches water cruise for tourists","http://indianexpress.com/article/india/sukhbir-singh-badal-launches-water-cruise-for-tourists-4424216/","Mon, 12 Dec 2016 23:48:40 +0000","the capacity of the water bus is 34 but only 24 persons were allowed on the first ride along with the deputy chief minister the ride was less than 10 minutes long"
