"id","title","link","pubDate","desc"
"IE92","rohit tandon arrested in money laundering case to be produced before court","http://indianexpress.com/article/india/ed-arrests-lawyer-rohit-tandon-in-money-laundering-case-4449801/","Thu, 29 Dec 2016 03:11:11 +0000","income tax officials had earlier in december conducted raids on a law firm owned by tandon in greater kailash 1 and seized nearly rs 14 crore"
"IE93","kashmir encounter breaks out between security forces terrorists in bandipora","http://indianexpress.com/article/india/jammu-kashmir-encounter-breaks-out-between-security-forces-terrorists-in-bandipora-4449763/","Thu, 29 Dec 2016 02:30:40 +0000","the encounter broke out between security forces and terrorists at shahgund hajin in bandipora district"
"IE94","ambala division seeks railway nod to raise speed of shatabdi on chandigarh delhi route","http://indianexpress.com/article/india/ambala-division-seeks-railway-nod-to-raise-speed-of-shatabdi-on-chandigarh-delhi-route-4449615/","Thu, 29 Dec 2016 00:09:46 +0000","the existing speed of shatabdi train between chandigarh and delhi is 110 kmph"
"IE95","newborn girl found dead on mumbais juhu beach","http://indianexpress.com/article/india/mumbai-newborn-girl-found-dead-on-juhu-beach-4449639/","Wed, 28 Dec 2016 23:13:46 +0000","the cause of death has not yet been ascertained and police believe the newborn died of natural causes"
"IE96","alienation of any segment of countrys citizens not healthy says hamid ansari","http://indianexpress.com/article/india/alienation-of-any-segment-of-countrys-citizens-not-healthy-says-hamid-ansari-4449663/","Wed, 28 Dec 2016 23:06:10 +0000","ansari said india pakistan and bangladesh were countries with different sizes and capacities differing versions of the past conflicting ideologies and national security perceptions but shared geography ecology and wider human security challenges"
"IE97","why its barter or cash in this cashless ambala village","http://indianexpress.com/article/india/why-its-barter-or-cash-in-this-cashless-ambala-village-4449656/","Wed, 28 Dec 2016 23:02:02 +0000","three villages with a combined population of about 5 000 have only one bank and no atm"
"IE98","bank manager kills self in bengaluru","http://indianexpress.com/article/india/bank-manager-kills-self-in-bengaluru-4449662/","Wed, 28 Dec 2016 23:00:12 +0000","a police officer investigating the case said that preliminary investigations revealed he had no problem in his family or office"
"IE99","pm modi intervenes gets railways and defence to put aside land tussle","http://indianexpress.com/article/india/pm-modi-intervenes-gets-railways-and-defence-to-put-aside-land-tussle-4449631/","Wed, 28 Dec 2016 22:56:20 +0000","in the monthly pragati meeting of video conferencing between the prime minister chief secretaries and union secretaries of infrastructure sectors the railways listed the item in november and presented the facts"
"IE100","bastar rights advocate writes to nhrc says threat tactics being used","http://indianexpress.com/article/india/bastar-rights-advocate-writes-to-nhrc-says-threat-tactics-being-used-4449638/","Wed, 28 Dec 2016 22:51:42 +0000","refusing to give details a police official confirmed they have received such a complaint and are looking at it"
"IE101","pathankot repeat terrorists used tree along nagrota base wall to gain entry","http://indianexpress.com/article/india/pathankot-attack-repeat-terrorists-used-tree-along-nagrota-base-wall-to-gain-entry-4449629/","Wed, 28 Dec 2016 22:48:18 +0000","the tree investigators believe may have also served to obscure the terrorists movements from sentries deployed at pickets on its sides"
"IE102","wb its economy crippled by clashes dhulagarh picks up the pieces","http://indianexpress.com/article/india/west-bengal-dhulagarh-violence-economy-crippled-4449637/","Wed, 28 Dec 2016 22:47:58 +0000","west bengal government statistics say there are 350 functional units in the howrah clusters of which locals estimate about 100 are in dhulagarh"
"IE103","ratan tata calls on rss chief in nagpur bjp says courtesy call","http://indianexpress.com/article/india/ratan-tata-calls-on-rss-chief-in-nagpur-bjp-says-courtesy-call-4449632/","Wed, 28 Dec 2016 22:38:13 +0000","ratan tata first went to the reshimbag complex of the rss that has memorials of founder hedgewar and his successor m s golwalkar"
"IE104","up elections akhilesh yadav hits back after mulayam puts out poll list rules out pact","http://indianexpress.com/article/india/up-elections-snubbing-akhilesh-mulayam-puts-out-assembly-poll-list-rules-out-pact/","Wed, 28 Dec 2016 22:30:27 +0000","the list released by mulayam singh included names like sibghatullah ansari brother of jailed strongman mukhtar ansari and atiq ahmed who has been named in several cases"
"IE105","up sealdah ajmer train derails at least 63 injured","http://indianexpress.com/article/india/kanpur-train-derailed-sealdah-ajmer-express-indore-patna-4449570/","Wed, 28 Dec 2016 22:04:04 +0000","railways minister suresh prabhu tweeted that a thorough investigation would be done to ascertain the cause of the sealdah ajmer express train derailment"
"IE106","aap rally on punjab cm turf delhi mla jarnail singh to take on badal in lambi","http://indianexpress.com/article/india/aap-rally-on-punjab-cm-turf-delhi-mla-jarnail-singh-to-take-on-badal-in-lambi-4449604/","Wed, 28 Dec 2016 21:52:45 +0000","jarnail singh a former journalist first hit the headlines when he hurled a shoe at the then union minister p chidambaram at a press conference in 2009"
"IE107","air india pilot takes on gajapathi raju writes something lagging even in mps","http://indianexpress.com/article/india/air-india-pilot-takes-on-gajapathi-raju-writes-something-lagging-even-in-mps-4449569/","Wed, 28 Dec 2016 21:49:10 +0000","majumdar wrote that air india employees are also equally pained to observe that their politicians are still lagging well behind in their commitment to the nation when compared to most of their counterparts in many other countries"
"IE108","snatching shivaji from shiv sena","http://indianexpress.com/article/india/snatching-shivaji-from-shiv-sena-memorial-statue-modi-4449582/","Wed, 28 Dec 2016 21:35:41 +0000","a saamana editorial denounced the bjp for politicising a memorial to the maratha warrior king but the bjps appropriation of its alliance partners biggest icon has been in the making for two years now"
"IE109","mumbai serial blast case hc refuses furlough to yakub memons sister in law","http://indianexpress.com/article/india/mumbai-serial-blast-case-bombay-hc-refuses-furlough-to-yakub-memons-sister-in-law-rubina-suleman-memon-4449572/","Wed, 28 Dec 2016 21:32:44 +0000","the high court held that since rubina had been convicted under the terrorist and disruptive activities prevention act tada she could not be released on furlough under the prisons bombay furlough and parole rules 1959"
"IE110","livestock conservation saving indigenous cattle from the brink of extinction","http://indianexpress.com/article/india/livestock-conservation-saving-indigenous-cattle-from-the-brink-of-extinction-4449565/","Wed, 28 Dec 2016 21:30:36 +0000","techies and professionals in pune come together to rear tharparkar cows a dying native breed"
"IE111","samajwadi party will be finished in maharashtra after polls says waris pathan","http://indianexpress.com/article/india/samajwadi-party-will-be-finished-in-maharashtra-after-polls-says-waris-pathan-aimim-4449567/","Wed, 28 Dec 2016 21:25:51 +0000","mumbais sole aimim legislator waris pathan is on a mission to ensure the party opens its account in the bmc"
"IE112","up polls no chance of alliance congress to expose sps obc promises","http://indianexpress.com/article/india/up-polls-no-chance-of-alliance-congress-to-expose-samajwadi-party-obc-promises-4449562/","Wed, 28 Dec 2016 21:22:45 +0000","the congress on wednesday said that it plans to expose the samajwadi party and bjp over the promises they made to these communities"
"IE113","uttar pradesh ats trying to de radicalise youths caught spreading hate","http://indianexpress.com/article/india/uttar-pradesh-ats-trying-to-de-radicalise-youths-caught-spreading-hate-islamic-ideologies-4449563/","Wed, 28 Dec 2016 21:18:26 +0000","the ats has not initiated any legal action against the youths as they were not found involved in any act of terror despite trying to influence others to take up conflict against non believers"
"IE114","ulhasnagar woman claims raped for three months by lawyers family provides video as proof","http://indianexpress.com/article/india/woman-claims-raped-for-three-months-by-lawyers-family-provides-video-as-proof-4449549/","Wed, 28 Dec 2016 21:18:12 +0000","woman was employed as domestic help with family six persons including two women booked one arrested"
"IE115","delhi confidential the challenge","http://indianexpress.com/article/india/amarinder-singh-arvind-kejriwal-punjab-elections-bjp-udit-raj-modi-pension-bill-railways-4449542/","Wed, 28 Dec 2016 21:13:01 +0000","amarinder singh tweeted that delhi mla jarnail singhs nomination from lambi constituency against chief minister parkash singh badal showed aap sad collusion to ensure badals victory"
"IE116","in four years centre to spend rs 7 000 cr on roads in left wing extremism hit districts","http://indianexpress.com/article/india/in-four-years-centre-to-spend-rs-7000-cr-on-roads-in-left-wing-extremism-hit-districts-4449561/","Wed, 28 Dec 2016 21:10:21 +0000","the scheme is targeted at providing connectivity with necessary culverts and cross drainage structures in 44 worst affected lwe districts and adjoining districts"
"IE117","to curb atrocities against dalits encourage inter caste marriages divide state into two says ramdas athawale","http://indianexpress.com/article/india/to-curb-atrocities-against-dalits-encourage-inter-caste-marriages-divide-state-into-two-says-ramdas-athawale-4449558/","Wed, 28 Dec 2016 21:08:44 +0000","uttar pradesh with around 9300 cases in 2015 16 and around 7910 cases this year has the highest reported cases of atrocities against dalits"
"IE118","india needs 200 250 more rafale fighters 36 not enough iaf chief arup raha","http://indianexpress.com/article/india/36-rafale-fighters-not-enough-india-needs-200-250-more-says-outgoing-air-chief-arup-raha-4449541/","Wed, 28 Dec 2016 21:06:06 +0000","the air chief marshal also rued that the tender for the much needed force multiplier mid air refuellers had to be withdrawn"
"IE119","scrap creamy layer ceiling for obc quota house panel members","http://indianexpress.com/article/india/scrap-creamy-layer-ceiling-for-obc-quota-parliamentary-panel-members-4449535/","Wed, 28 Dec 2016 21:02:46 +0000","several members in the panel from opposition parties took objection to the governments dilly dallying over both issues"
"IE120","sasikala set to become aiadmk chief","http://indianexpress.com/article/india/v-k-sasikala-set-to-become-aiadmk-chief-4449545/","Wed, 28 Dec 2016 21:01:33 +0000","clashes at party office on the eve of crucial aiadmk meeting expelled party mps husband thrashed"
"IE121","bjp veteran sunderlal patwa dies mp cm chouhan calls him father figure","http://indianexpress.com/article/india/bjp-veteran-sunderlal-patwa-dies-mp-cm-chouhan-calls-him-father-figure-4449540/","Wed, 28 Dec 2016 21:00:36 +0000","describing patwa as a hardworking and dedicated leader who strengthened the party modi said his good work as cm will always be remembered"
"IE122","cash crunch forces conmen to use cards they land in delhi police net","http://indianexpress.com/article/india/cash-crunch-forces-conmen-to-use-cards-they-land-in-delhi-police-net-demonetisation-4449534/","Wed, 28 Dec 2016 20:53:26 +0000","police said the cash crunch forced the accused to use their cards in various stores which helped police get cctv footage and identify them"
"IE123","j k sp vaid appointed director general of police","http://indianexpress.com/article/india/jk-sp-vaid-appointed-director-general-of-police/","Wed, 28 Dec 2016 20:50:53 +0000","vaid was chosen ahead of his senior s k mishra a 1985 batch officer as the ruling pdp bjp in the state was in favour of appointing a local officer"
"IE124","cpm jd u slam govt on cash ordinance route","http://indianexpress.com/article/india/cpm-jdu-slam-govt-on-cash-ordinance-route-4449475/","Wed, 28 Dec 2016 20:49:09 +0000","cpm general secretary sitaram yechury said the government is adopting backdoor method as it was afraid of facing parliament"
"IE125","dalit muslim vikas party founder dead so is the party","http://indianexpress.com/article/india/dalit-muslim-vikas-party-founder-dead-so-is-the-party/","Wed, 28 Dec 2016 20:46:37 +0000","at the registered address barnis home are now nazeer hussain and his family"
"IE126","rajya sabha a resignation and 4 upcoming retirements leave tmc with slots to fill","http://indianexpress.com/article/india/rajya-sabha-a-resignation-and-4-upcoming-retirements-leave-tmc-with-slots-to-fill-4449518/","Wed, 28 Dec 2016 20:41:24 +0000","chakraborty has sent his resignation to rajya sabha chairman hamid ansari it is yet to be accepted"
"IE127","worst over bjp positive of note ban","http://indianexpress.com/article/india/demonetisation-bjp-positive-of-note-ban-4449476/","Wed, 28 Dec 2016 20:41:13 +0000","prime minister narendra modis frequent public addresses since november 8 kept the momentum for us and insulated the party from any deep dent in image a bjp leader said"
"IE128","kotak mahindra bank manager held in note exchange racket in delhi","http://indianexpress.com/article/india/kotak-mahindra-bank-manager-held-in-note-exchange-racket-in-delhi-money-fraud-4449481/","Wed, 28 Dec 2016 20:40:37 +0000","according to ed officials kumar and some entry operators used a new modus operandi to exchange the notes"
"IE129","a murder 12 acquittals and the absconding king of dewas","http://indianexpress.com/article/india/a-murder-12-acquittals-and-the-absconding-king-of-dewas-4449506/","Wed, 28 Dec 2016 20:37:20 +0000","accused prince returns to be crowned king on fathers death disappears again all other accused acquitted as witnesses turn hostile"
"IE130","kerala eggs hurled at senior congress leader rajmohan unnithans car in kollam","http://indianexpress.com/article/india/eggs-hurled-at-senior-congress-leaders-car-in-kollam-4449474/","Wed, 28 Dec 2016 20:33:38 +0000","unnithan who is known to be close to party state president v m sudheeran had gone to the partys district office in kollam for the foundation day celebrations"
"IE131","b k bansal family suicide cbi officer named by bansal repatriated","http://indianexpress.com/article/india/b-k-bansal-family-suicide-cbi-officer-named-by-bansal-repatriated-4449504/","Wed, 28 Dec 2016 20:24:30 +0000","on september 27 b k bansal was found dead with his son at his apartment in madhu vihar in east delhi"
"IE132","gujarat adjijati vikash paksh founder now a jd u mla his son runs the delisted party","http://indianexpress.com/article/india/gujarat-adjijati-vikash-paksh-founder-now-a-jdu-mla-his-son-runs-the-delisted-party-4449498/","Wed, 28 Dec 2016 20:23:39 +0000","at vasavas address the two bedrooms and kitchen are currently being used by seven youths from various villages preparing for competitive exams"
"IE133","behind the violence new districts revive manipurs old divide","http://indianexpress.com/article/india/new-districts-revive-manipurs-old-divide-4449491/","Wed, 28 Dec 2016 20:15:28 +0000","after 3 laws united tribals in protest govt seeks to woo kukis with district while nagas feeling left out are back in conflict with meiteis"
"IE134","first name who all gained from upa scams bjp","http://indianexpress.com/article/india/bjp-first-name-who-all-gained-from-upa-scams-4449473/","Wed, 28 Dec 2016 20:14:30 +0000","bjp national secretary shrikant sharma accused rahul of doing politics over death"
"IE135","rahul gandhi puts forward charter of demands on note ban demands answers from pm modi","http://indianexpress.com/article/india/rahul-gandhi-demands-answers-from-pm-modi-on-demonetisation-4449477/","Wed, 28 Dec 2016 20:09:20 +0000","earlier in the day while addressing congress leaders and workers rahul said that the modi government was tearing apart indias fabric"
"IE136","erode man sentenced 10 years jail for abetting wifes suicide","http://indianexpress.com/article/india/erode-man-sentenced-10-years-jail-for-abetting-wifes-suicide-4449461/","Wed, 28 Dec 2016 19:57:16 +0000","the district mahila court found sivakumar a resident of panahalli in thalawadi guilty of driving his wife bagya into committing suicide in october 2014 and awarded the sentence"
"IE137","delhi sweekar luthra opened fake coins unit in nepal","http://indianexpress.com/article/india/delhi-sweekar-luthra-opened-fake-coins-unit-in-nepal-4449457/","Wed, 28 Dec 2016 19:50:48 +0000","their four units in haryana rajasthan and delhi were busted by the delhi police in october"
"IE138","mukherjee nagar assault case placement agency owner woman agent held","http://indianexpress.com/article/india/mukherjee-nagar-assault-case-placement-agency-owner-woman-agent-held-4449442/","Wed, 28 Dec 2016 19:41:24 +0000","two days later police arrested the alleged woman agent saraswati who had brought the maid from her employer s home after she was physically assaulted"
"IE139","delhi minor poses as beggar snatches iphone from brazilian couple","http://indianexpress.com/article/india/delhi-minor-poses-as-beggar-snatches-iphone-from-brazilian-couple-4449438/","Wed, 28 Dec 2016 19:40:59 +0000","a minor boy came to them asking for alms and when they refused he waited and then snatched the iphone and fled the couple said"
"IE140","gujarat government announces campaign to protect birds from manja","http://indianexpress.com/article/india/gujarat-government-announces-campaign-to-protect-birds-from-manja-kite-flying-4449441/","Wed, 28 Dec 2016 19:34:14 +0000","the forest minister also said that a campaign would help create awareness among people in this regard"
"IE141","gujarat hc notices to former ias officer state govt upsc on centres plea","http://indianexpress.com/article/india/gujarat-hc-notices-to-former-ias-officer-state-govt-upsc-on-centres-plea-4449440/","Wed, 28 Dec 2016 19:26:23 +0000","the tribunal had quashed a departmental proceeding against rao and the union government has now challenged that order"
"IE142","rajkot garage owner duped of rs 1 65 crore","http://indianexpress.com/article/india/rajkot-garage-owner-duped-of-rs-1-65-crore-demonetisation-4449439/","Wed, 28 Dec 2016 19:23:15 +0000","the incident took place on monday when pankaj lakhtariya sold off his three shops and a residential house opposite police chowky on kothariya road of the city to one vipul lokhil"
"IE143","babu bajrangi seeks regular bail cites blindness deafness in one ear","http://indianexpress.com/article/india/2002-naroda-patiya-massacre-case-babu-bajrangi-seeks-regular-bail-cites-blindness-deafness-in-one-ear-4449432/","Wed, 28 Dec 2016 19:19:59 +0000","the high court in this regard has issued a notice to the supreme court appointed sit which is expected to file its response next month"
"IE144","four arrested with rs 12 45 lakh in kheda","http://indianexpress.com/article/india/four-arrested-with-rs-12-45-lakh-in-kheda-demonetisation-old-currency-4449422/","Wed, 28 Dec 2016 19:15:40 +0000","acting on a tip off dakor police intercepted the car near raniya railway crossing and recovered cash worth rs 12 45 lakh in various denominations"
"IE145","gic asks shrc information officers to take rti training","http://indianexpress.com/article/india/gic-asks-shrc-information-officers-to-take-rti-training-4449424/","Wed, 28 Dec 2016 19:13:34 +0000","the gic has also suggested the shrc to put maximum information as proactive disclosure on its website so that people do not have to file rti applications"
"IE146","ec gujarat gram panchayat polls record 80 per cent voters turnout","http://indianexpress.com/article/india/election-commission-gujarat-gram-panchayat-polls-record-80-per-cent-voters-turnout-4449420/","Wed, 28 Dec 2016 19:07:35 +0000","as per figures shared by sec tribal district of narmada clocked the highest turnout of 87 45 per cent while bhavnagar district remained the lowest with 70 47 per cent"
"IE147","man shot dead in dahod district in clash during panchayat polls","http://indianexpress.com/article/india/man-shot-dead-in-dahod-district-in-clash-during-panchayat-polls-gujarat-4449398/","Wed, 28 Dec 2016 19:04:16 +0000","according to the police the incident occurred at simaliya village on tuesday evening when the voting process for the village panchayat election was about to close"
"IE148","bank cashier booked for laundering rs 18 lakh","http://indianexpress.com/article/india/bank-cashier-booked-for-laundering-rs-18-lakh-demonetisation-4449412/","Wed, 28 Dec 2016 19:01:36 +0000","the manager said that the cashier laundered rs 18 0200 between november 10 and december 20"
"IE149","jarnail singh will have to forgo his delhi assembly seat to fight punjab polls","http://indianexpress.com/article/india/jarnail-singh-will-have-to-forgo-his-delhi-assembly-seat-to-fight-punjab-polls-4449388/","Wed, 28 Dec 2016 18:46:51 +0000","since jarnail singh contested delhi election as a registered voter there he would have to get his vote deleted there and get himself registered in punjab"
"IE150","fighting badals dont want to become chief minister jarnail singh","http://indianexpress.com/article/india/punjab-elections-motive-is-to-fight-badals-not-cm-parkash-singh-badals-chair-jarnail-singh-4449390/","Wed, 28 Dec 2016 18:43:23 +0000","jarnail singh said it is a decision that has to be taken much later cms chair is not my motive it is to spearhead the fight against badals first we have to win that fight"
"IE151","haryana congress to hold protests against demonetisation in january","http://indianexpress.com/article/india/haryana-congress-to-hold-protests-against-demonetisation-in-january-4449384/","Wed, 28 Dec 2016 18:38:31 +0000","haryana pradesh congress committee president ashok tanwar said that since november 8 it is the common people who have been bearing the brunt of demonetisation"
"IE152","punjabi youths on death row in uae hc gives jan 23 deadline to reach deal with kin of murdered pak man","http://indianexpress.com/article/india/10-punjabi-youths-on-death-row-in-uae-hc-gives-jan-23-deadline-to-reach-deal-with-kin-of-murdered-pak-man-4449340/","Wed, 28 Dec 2016 18:37:01 +0000","a court of al ain city of united arab emirates uae had sentenced the 10 punjabis to death on october 26"
"IE153","fir was filed against me at majithias behest cong mla","http://indianexpress.com/article/india/fir-was-filed-against-me-at-bikram-singh-majithias-behest-cong-mla-4449378/","Wed, 28 Dec 2016 18:32:08 +0000","talking to mediapersons rana said the felling of a sikh turban was unfortunate but booking him under section 295 a is an attempt to tarnish his image as a leader as well as a sikh"
"IE154","nscn im questions centres sincerity seeks realistic approach to naga issue","http://indianexpress.com/article/india/nscnim-questions-centres-sincerity-seeks-realistic-approach-to-naga-issue-4449353/","Wed, 28 Dec 2016 18:30:42 +0000","complaining of a nexus between the centre and okram ibobi singh nscn im alleged that the government had lost its statesmanship and questioned its sincerity"
"IE155","i have been a labourer shudder when i see poverty exploitation jharkhand cm","http://indianexpress.com/article/india/jharkhand-government-two-years-raghubar-das-4448983/","Wed, 28 Dec 2016 18:30:41 +0000","jharkhand cm raghubar das also thanked his party for giving him a labourer a chance to be the top servant of the state"
"IE156","didnt join aap as it refused tickets to our favourites says navjot kaur sidhu","http://indianexpress.com/article/india/navjot-kaur-sidhu-punjab-elections-aap-congress-candidates-tickets-4449338/","Wed, 28 Dec 2016 18:30:23 +0000","navjot kaur sidhu the probable congres candidate from amritsar east has already started campaigning"
"IE157","punjab aap raised funds from nris illegally expelled leader","http://indianexpress.com/article/india/punjab-aap-raised-funds-from-nris-illegally-expelled-leader-4449339/","Wed, 28 Dec 2016 18:30:01 +0000","parihar who was expelled from aap a few days ago said he had paid rs 50 lakh to the party as fund but the entire money was sent to delhi by party observers"
"IE158","telangana assembly passes bill on land acquisition","http://indianexpress.com/article/india/telangana-assembly-passes-bill-on-land-acquisition-4449374/","Wed, 28 Dec 2016 18:26:20 +0000","several states in the country have already passed such acts because the 2013 act was passed by the then congress led government without mind being applied to it said harish rao"
"IE159","govt will do everything to strengthen countrys security rajnath singh","http://indianexpress.com/article/india/govt-will-do-everything-to-strengthen-countrys-security-rajnath-singh-4449366/","Wed, 28 Dec 2016 18:19:31 +0000","the home minister rajnath singh said in the recent past the left wing extremism had been assuming serious dimensions in certain parts of the country"
"IE160","man tweets to sushma swaraj as mother suffers stroke in toronto she steps in","http://indianexpress.com/article/india/man-tweets-to-sushma-swaraj-as-mother-suffers-stroke-in-toronto-she-steps-in-4449354/","Wed, 28 Dec 2016 18:08:47 +0000","i am sorry to know that your mother has suffered a stroke i have asked cg consulate general toronto to sort this out swaraj tweeted"
"IE161","i t dept begins process of analysing deposits post note ban","http://indianexpress.com/article/india/i-t-dept-begins-process-of-analysing-deposits-post-note-ban-4449348/","Wed, 28 Dec 2016 18:03:55 +0000","after the closure of the scheme it will be really really tough for evaders said principal commissioner of income tax a k chauhan"
"IE162","orphanage owner sentenced 14 years jail for sexually harassing girls","http://indianexpress.com/article/india/orphanage-owner-gets-14-yrs-jail-for-sexually-harassing-girls-4449345/","Wed, 28 Dec 2016 17:57:09 +0000","stephen joseph to 14 years rigorous imprisonment and also slapped a fine of rs 10 000 on him besides directing him to pay rs 1 lakh to each of the eight girls"
"IE163","my govt has moral responsibility to reach out to every victim of violence mehbooba mufti","http://indianexpress.com/article/india/my-govt-has-moral-responsibility-to-reach-out-to-every-victim-of-violence-mehebooba-mufti-4449344/","Wed, 28 Dec 2016 17:51:54 +0000","the meeting also decided to enhance the one time marriage assistance to young widows and grown up daughters to rs 40 000 per case"
"IE164","us woman gang rape delhi police yet to identify 5th accused","http://indianexpress.com/article/india/us-woman-gang-rape-delhi-police-yet-to-identify-5th-accused-4449330/","Wed, 28 Dec 2016 17:35:43 +0000","the four accused tour guide driver cleaner and hotel staffer were arrested by police on monday and sent to two day judicial custody by a city court"
"IE165","church to issue guidelines for members in view of goa polls","http://indianexpress.com/article/india/church-to-issue-guidelines-for-members-in-view-of-goa-polls-4449319/","Wed, 28 Dec 2016 17:03:18 +0000","we do issue guidelines to our faithful on how to exercise their franchise and thus fulfill one of their sacred civic duties said archbishop of goa and daman rev fr filipe neri ferrao"
"IE166","ndmc aims to make lutyens delhi open urination free","http://indianexpress.com/article/india/ndmc-aims-to-make-lutyens-delhi-open-urination-free-4449313/","Wed, 28 Dec 2016 16:51:55 +0000","the ndmc has made available a sufficient number of public conveniences at a close spacing of 50 to 200 metres to cope with the basic needs of the commuters said a senior ndmc officer"
"IE167","experience of saarc not encouraging hamid ansari","http://indianexpress.com/article/india/experience-of-saarc-not-encouraging-hamid-ansari/","Wed, 28 Dec 2016 16:50:01 +0000","the proposed new structure would have to be voluntary and devoid of overt or covert coercion the vice president said"
"IE168","punjab assembly polls aaps jarnail singh to contest against cm parkash singh badal from lambi","http://indianexpress.com/article/india/punjab-assembly-polls-aaps-jarnail-singh-to-fight-polls-against-cm-parkash-singh-badal/","Wed, 28 Dec 2016 16:33:23 +0000","announcing the candidature kejriwal alleged that so far punjab congress chief amarinder singh and badal as per a tactical understanding have been nominating weak candidates against each other"
"IE169","sushil kumar modi launches counter attack against lalu prasad yadvas anti demonetisation mahadrarna","http://indianexpress.com/article/india/sushil-kumar-modi-launches-counter-attack-against-lalu-prasad-yadvas-anti-demonetisation-mahadrarna-4449303/","Wed, 28 Dec 2016 16:33:09 +0000","how come one son of prasad who has neither completed his studies nor has any business got a rs 30 lakh bmw car and possesses a motorbike worth rs 20 lakh said sushil kumar modi"
"IE170","kerala bjp demands nia probe into functioning of islamic outfit","http://indianexpress.com/article/india/kerala-bjp-demands-nia-probe-into-functioning-of-islamic-outfit-4449270/","Wed, 28 Dec 2016 16:28:19 +0000","kummanom rajasekharan alleged that nearly 500 persons from hindu and christian religions were converted into islam by sarani and many of them had joined terror outfit is in syria"
"IE171","demonetisation had no bearing on foreign tourist arrivals government","http://indianexpress.com/article/india/demonetisation-had-no-bearing-on-foreign-tourist-arrivals-government-4449296/","Wed, 28 Dec 2016 16:24:04 +0000","demonetisation did not have any adverse impact on foreign tourist arrivals and foreign exchange earnings as these segments recorded a robust growth in november when the drive was launched the government said on wednesday"
"IE172","devendra fadnavis asks for expediting of pune metro work","http://indianexpress.com/article/india/devendra-fadnavis-asks-for-expediting-of-pune-metro-work-4449298/","Wed, 28 Dec 2016 16:22:00 +0000","pmrda has approved the dpr for 23 33 km long hinjewadi shivaji nagar metro comprising 23 stations the cost of the project is rs 7 947 crore a statement from chief minister s office said"
"IE173","union minister manoj sinha discharged from aiims","http://indianexpress.com/article/india/union-minister-manoj-sinha-discharged-from-aiims-4449269/","Wed, 28 Dec 2016 16:15:26 +0000","union minister manoj sinha was initially admitted to apollo hospital and later shifted to the lalit narayan mishra railway hospital"
"IE174","no indication of contest for aiadmk general secretary post ponnaiyan","http://indianexpress.com/article/india/no-indication-of-contest-for-aiadmk-general-secretary-post-ponnaiyan/","Wed, 28 Dec 2016 15:51:22 +0000","the aiadmk will hold a crucial general council meeting tomorrow where the only agenda will be appointing a general secretary"
"IE175","junagadh bank cashier booked for laundering rs 18 lakh","http://indianexpress.com/article/india/junagadh-bank-cashier-booked-for-laundering-rs-18-lakh-4449248/","Wed, 28 Dec 2016 15:46:20 +0000","based on the complaint the a division police booked the cashier under prevention of money laundering act and ipc sections related to forgery cheating and criminal conspiracy"
"IE176","rs 36 lakh in rs 2 000 denomination seized seven held","http://indianexpress.com/article/india/rs-36-lakh-in-rs-2000-denomination-seized-seven-held/","Wed, 28 Dec 2016 15:33:35 +0000","out of the seven four persons were detained during police patrolling in the town after they failed to provide a satisfactory answer for rs 12 45 lakh found from their car"
"IE177","brain dead man gives new lease of life to five persons","http://indianexpress.com/article/india/brain-dead-man-gives-new-lease-of-life-to-five-persons-4449235/","Wed, 28 Dec 2016 15:24:31 +0000","five people got a new lease of life after the family of a 35 year old man declared brain dead after an accident donated his organs on wednesday"
"IE178","sealdah ajmer express accident same up area another train derails at least 63 injured","http://indianexpress.com/article/india/sealdah-ajmer-express-accident-same-up-area-another-train-derails-at-least-63-injured-4449234/","Wed, 28 Dec 2016 15:23:20 +0000","fourteen coaches of the sealdah ajmer express went off the tracks at rura in kanpur dehat district at about 5 30 am on wednesday"
"IE179","search panel reconstituted on orders of pmo for aiims top job","http://indianexpress.com/article/india/search-panel-reconstituted-on-orders-of-pmo-for-aiims-top-job-4449236/","Wed, 28 Dec 2016 15:19:36 +0000","the pmo last week had ordered reconstitution of the search panel based on dopt guidelines amid allegations of nepotism against some members of the panel"
"IE180","congress should introspect its contribution to corruption and black money naidu","http://indianexpress.com/article/india/congress-should-introspect-its-contribution-to-corruption-and-black-money-naidu/","Wed, 28 Dec 2016 15:15:14 +0000","attacking the congress the union information and broadcasting minister said the the party which has ruled india for the maximum time should give answers as it has all along patronised black money and corruption"
"IE181","norway child issue activists european parliamentarians seek sushma swarajs help","http://indianexpress.com/article/india/norway-child-issue-activists-european-parliamentarians-seek-sushma-swarajs-help-4449223/","Wed, 28 Dec 2016 15:12:03 +0000","swaraj had on tuesday said india wants the five and a half year old boy united with his natural parents and refused to accept that foster parents can take better care of the child than the natural parents"
"IE182","government okays rs 11 000 crore road projects for left wing hit areas","http://indianexpress.com/article/india/government-okays-rs-11000-crore-road-projects-for-left-wing-hit-areas-4449228/","Wed, 28 Dec 2016 15:11:25 +0000","the government has approved an over rs 11 000 crore project to construct all weather roads and improve connectivity for security reasons in nearly 40 districts worst hit by the left wing extremism and violence"
"IE183","goa aap leader claims sting op bid man detained","http://indianexpress.com/article/india/goa-aap-leader-claims-sting-op-bid-man-detained-4449225/","Wed, 28 Dec 2016 15:03:58 +0000","this was obviously meant to be a sting operation to trap me and demolish aap s credibility but they simply don t understand that aap is clean and honest said aap s valmiki naik"
